hh,urban,year,month,index,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,totW,months1,weeks1,months2,weeks2,pay2,wage_total,bs_profit,other_inc,HHID,profit_ls,profit_agr,total_agrls,inctotal,w_share,agr_share,bus_share,sex,age,hhnum,father_educ,father_ocup,mother_educ,mother_ocup,writeread,classeduc,illdays,region,familysize
H38403-04-01,0,2014,2,2674,3245800.0,3245800.0,372000.0,2228200.0,1017600.0,705000.0,,,14.0,8.0,,,164000.0,0.0,384030401.0,87000.0,1041110.0,1128110.0,2420220.0,,0.4661187825900125,0.06776243481997504,1.0,27.0,1.0,31.0,19.0,16.0,19.0,0.0,32.0,7.0,3.0,4
H38404-04-01,0,2014,2,2675,2964200.0,2964200.0,402000.0,2030600.0,933600.0,553000.0,,,,,,,0.0,0.0,384040401.0,0.0,698000.0,698000.0,1396000.0,,0.5,0.0,2.0,56.0,1.0,,,,,0.0,17.0,,3.0,6
H38405-04-01,0,2014,2,2676,3284200.0,3284200.0,216000.0,1900600.0,1383600.0,774000.0,,,,,,,0.0,0.0,384050401.0,-37000.0,838170.0,801170.0,1602340.0,,0.5,0.0,1.0,62.0,1.0,,,73.0,19.0,0.0,34.0,12.0,3.0,6
H38406-04-01,0,2014,8,2677,2117600.0,2117600.0,231600.0,1570400.0,547200.0,587000.0,,,,,,,130000.0,0.0,384060401.0,120000.0,400587.5,520587.5,1171175.0,,0.4445001814417145,0.11099963711657096,2.0,27.0,1.0,41.0,1.0,17.0,19.0,0.0,16.0,,3.0,3
H38407-04-01,0,2014,8,2678,10298800.0,10298800.0,204000.0,5122000.0,5176800.0,492000.0,,,,,,,27200.0,0.0,384070401.0,874000.0,256250.0,1130250.0,2287700.0,,0.4940551645757748,0.011889670848450409,1.0,63.0,1.0,,,,,0.0,17.0,30.0,3.0,7
H38408-04-01,1,2014,8,2679,2728600.0,2728600.0,504000.0,1869400.0,859200.0,1073000.0,12.0,3.0,10.0,2.0,,6030000.0,0.0,0.0,384080401.0,379000.0,22630.0,401630.0,6833260.0,0.88244849456921,0.058775752715394994,0.0,1.0,25.0,1.0,73.0,19.0,73.0,19.0,0.0,41.0,,3.0,3
H38409-04-01,0,2014,8,2680,956800.0,956800.0,394400.0,800800.0,156000.0,0.0,8.0,4.0,,,,1152000.0,0.0,0.0,,,,,1152000.0,1.0,,0.0,2.0,34.0,1.0,41.0,19.0,73.0,19.0,1.0,14.0,,3.0,2
H38410-04-01,0,2014,8,2681,3501200.0,3501200.0,266400.0,2381600.0,1119600.0,2552000.0,,,,,,,85000.0,0.0,384100401.0,1073800.0,143090.0,1216890.0,2518780.0,,0.4831267518401766,0.03374649631964681,2.0,47.0,1.0,,,73.0,10.0,0.0,17.0,,3.0,6
H38501-04-01,0,2013,10,2682,1766880.0,1769880.0,174000.0,1354080.0,412800.0,271000.0,,,6.0,4.0,,,78000.0,0.0,385010401.0,0.0,-3485.0,-3485.0,71030.0,,-0.04906377586935098,1.098127551738702,2.0,30.0,1.0,,,,,0.0,17.0,,3.0,4
H38502-04-01,0,2013,10,2683,1843800.0,1845300.0,199200.0,1583400.0,260400.0,107500.0,1.0,4.0,12.0,4.0,,55000.0,72700.0,0.0,385020401.0,0.0,-2708.0,-2708.0,122284.0,0.4497726603643976,-0.02214517025939616,0.5945176801543947,2.0,43.0,1.0,1.0,19.0,1.0,19.0,1.0,,,3.0,5
H38503-04-01,0,2013,10,2684,4145600.0,4145600.0,1884000.0,2724800.0,1420800.0,740000.0,,,12.0,4.0,,,-276000.0,0.0,385030401.0,63800.0,-103875.0,-40075.0,-356150.0,,0.11252281342131125,0.7749543731573775,2.0,38.0,1.0,,,,,1.0,,7.0,3.0,8
H38504-04-01,0,2013,10,2685,2343600.0,2343600.0,180000.0,1107600.0,1236000.0,506000.0,7.0,4.0,12.0,4.0,,896000.0,24000.0,0.0,385040401.0,50000.0,30.0,50030.0,1020060.0,0.8783797031547164,0.04904613454110542,0.02352802776307276,1.0,33.0,1.0,2.0,1.0,,,0.0,15.0,,3.0,3
H38505-04-01,0,2013,10,2686,6218000.0,6218000.0,948000.0,4955600.0,1262400.0,1084000.0,,,,,,,50000.0,0.0,385050401.0,-8000.0,129820.0,121820.0,293640.0,,0.4148617354583844,0.17027652908323115,1.0,52.0,1.0,,,1.0,19.0,0.0,17.0,7.0,3.0,12
H38506-04-01,0,2014,4,2687,3487000.0,3487000.0,64000.0,2384200.0,1102800.0,269500.0,,,5.0,2.0,5000.0,,90000.0,0.0,385060401.0,624000.0,-58940.0,565060.0,1220120.0,,0.4631183817985116,0.07376323640297676,1.0,33.0,1.0,1.0,19.0,,,1.0,11.0,7.0,3.0,6
H38507-04-01,0,2014,4,2688,2749400.0,2749400.0,116000.0,2451800.0,297600.0,183000.0,,,,,,,40000.0,0.0,385070401.0,31000.0,-2300.0,28700.0,97400.0,,0.2946611909650924,0.4106776180698152,1.0,46.0,1.0,,,1.0,19.0,0.0,17.0,30.0,3.0,11
H38508-04-01,0,2014,4,2689,4512800.0,4512800.0,38000.0,3224000.0,1288800.0,590000.0,6.0,4.0,,,,240000.0,0.0,0.0,385080401.0,5000.0,-174627.5,-169627.5,-99255.0,-2.418014205833459,1.7090071029167295,-0.0,2.0,68.0,1.0,,,,,1.0,,7.0,3.0,4
